# Delaunay Triangulation Result
# VERTICES 6000
t 3552 2613 3475
t 3474 3552 3708
t 2066 1988 3630
t 1636 1558 3553
t 850 3242 5116
t 3320 2318 3554
t 3712 5046 5839
t 2992 2134 3555
t 3789 3658 3424
t 3297 3322 3556
t 4493 1439 3635
t 1517 1560 3557
t 4322 4400 5649
t 1361 10 4322
t 2401 1545 4807
t 1545 3247 4016
t 1723 3014 5999
t 319 3560 4299
t 3561 1944 3794
t 600 3067 4028
t 4877 4487 5664
t 3016 3250 4877
t 3563 2490 2859
t 2334 2412 3563
t 1384 2283 4725
t 4500 3409 1892
t 1343 2083 3565
t 1393 3565 5903
t 3189 3488 3566
t 2278 2877 3566
t 3489 3411 3567
t 2351 2663 3567
t 3568 177 2747
t 248 1273 3568
t 100 3511 5425
t 4292 2931 5244
t 5509 4030 2470
t 4049 1925 4283
t 2091 3493 3571
t 2849 284 3571
t 3572 924 3338
t 3702 2484 5496
t 1055 3325 3573
t 3573 3325 2146
t 3418 3652 4042
t 1255 1177 3808
t 2962 3898 5135
t 2691 4043 4452
t 2287 3498 3576
t 2874 2952 4894
t 4458 4380 4536
t 3055 2352 3577
t 3578 912 2515
t 3919 763 4153
t 1798 3372 3579
t 1432 1330 3579
t 3502 3580 3867
t 3580 3502 2524
t 375 141 4518
t 5119 1924 5840
t 3582 1242 2957
t 3426 1320 4810
t 3610 3583 1426
t 410 4390 4957
t 3350 2850 4690
t 2804 3584 4612
t 2128 2050 3585
t 3663 1463 5192
t 3586 585 2735
t 3508 3430 3731
t 3587 3627 4679
t 4607 2259 4679
t 827 3464 4524
t 1061 3588 4727
t 3355 3101 5347
t 2696 824 3589
t 5026 3434 3512
t 1492 3590 4338
t 5425 490 100
t 4567 4526 5191
t 1188 3382 3592
t 1773 3592 4396
t 3593 1322 1400
t 3593 33 5955
t 1711 3594 5697
t 3731 3594 1711
t 4531 2694 4870
t 970 3595 3673
t 3262 3518 3596
t 738 2660 3703
t 2036 2027 5135
t 5213 3597 2339
t 503 659 3598
t 3090 3598 5508
t 2822 313 3833
t 966 1662 3599
t 4146 3366 4692
t 2131 3756 5406
t 4123 3523 4435
t 3601 2274 4068
t 2753 496 5393
t 3602 496 3524
t 2901 2979 3681
t 3603 3150 3759
t 1355 3448 5618
t 3604 3448 1982
t 3293 3449 4537
t 2681 2603 3605
t 995 1734 5539
t 5149 158 5720
t 3607 2330 3244
t 3607 3244 2985
t 4076 130 5589
t 3487 1072 3608
t 4701 3609 1216
t 3166 1450 5247
t 1348 2655 3610
t 3583 3610 3661
t 3611 3300 4555
t 496 3611 4555
t 2604 3533 3612
t 3612 3690 5101
t 219 3769 4889
t 3686 2127 5433
t 3536 3614 5665
t 2313 2235 4238
t 3537 2631 3615
t 1826 890 3615
t 3826 2982 5616
t 3616 2982 1110
t 2435 3215 5567
t 2525 2447 3617
t 692 3618 4397
t 3540 302 3618
t 3455 2760 4789
t 3229 3619 3846
t 2340 3542 3620
t 3699 3620 3822
t 3698 1607 1451
t 1685 1295 3698
t 673 5579 5810
t 4012 3622 5656
t 633 3545 5958
t 789 555 4819
t 3468 768 3624
t 3624 768 1100
t 1335 3472 3806
t 1908 3625 3628
t 752 5445 5575
t 5445 752 5751
t 3587 1401 3627
t 3627 1401 3237
t 3625 3550 3628
t 1908 3628 3937
t 4799 3484 5423
t 5895 3314 5972
t 1636 3553 3786
t 3630 4218 4277
t 584 2795 3631
t 1756 3631 4021
t 4100 3632 392
t 1292 1214 5047
t 2368 3346 3999
t 5864 5556 5941
t 1474 3476 5633
t 4647 3687 5514
t 3351 3153 3635
t 3231 3557 3635
t 3386 1841 3636
t 813 735 3636
t 3808 3574 4561
t 3637 3418 2545
t 2858 3638 3871
t 397 155 3638
t 2989 3457 4705
t 3950 1866 4939
t 5267 3629 5345
t 4651 2314 5963
t 2469 3407 3641
t 3485 2490 3641
t 3478 3556 3921
t 1462 3226 3642
t 3034 3643 3788
t 3643 3034 5410
t 3644 5271 5349
t 4803 3294 4881
t 2866 1194 4347
t 1186 3645 4269
t 560 404 3646
t 2669 2719 3646
t 4567 3569 3647
t 2853 2931 4292
t 3648 1768 3581
t 4518 3882 5840
t 2614 3649 3862
t 3805 3649 2614
t 3650 3728 4922
t 3182 3468 3728
t 2844 2635 3651
t 1289 1055 3651
t 2715 3418 4042
t 3652 3418 3574
t 3984 3906 2806
t 3653 2806 2650
t 3654 988 1377
t 129 3654 5742
t 415 3655 5238
t 3187 3655 5059
t 2088 3422 3656
t 2671 3656 4272
t 1798 3579 3657
t 341 419 3657
t 3556 3642 3789
t 2446 3424 3658
t 2081 3659 5917
t 3659 2081 1467
t 4339 3336 843
t 3473 4362 4409
t 3661 410 3583
t 257 3661 4479
t 3662 2726 2772
t 3662 2772 433
t 3663 45 3201
t 5192 3585 5415
t 3664 741 3594
t 3430 3586 3664
t 1565 4523 5265
t 4875 3977 5503
t 3666 203 515
t 2687 1281 4649
t 2789 2867 3667
t 2321 2399 3667
t 4312 1426 3668
t 3668 1426 3583
t 2257 4058 4957
t 5812 4604 5925
t 80 236 3826
t 3826 3670 5693
t 3515 2423 3671
t 3671 2423 2140
t 3575 3672 4997
t 2691 3516 3672
t 2928 3240 4534
t 3595 511 3673
t 3674 1284 2532
t 2380 1596 3674
t 3196 1001 3675
t 2105 974 3675
t 622 3676 5740
t 3910 622 5740
t 1740 3443 3677
t 2130 1574 5769
t 1819 3576 3678
t 3576 2562 5562
t 4069 3445 5293
t 2586 3289 3679
t 3680 3300 3611
t 2753 2675 3758
t 2979 3603 3681
t 187 3681 3759
t 3370 2289 3682
t 3682 2289 968
t 3539 3761 5292
t 3137 5206 5526
t 2592 2748 3684
t 4423 2653 4579
t 2985 3685 4282
t 3685 2985 3244
t 5433 2629 3613
t 260 104 5820
t 1618 2126 4647
t 445 3687 4516
t 2101 2023 3688
t 2682 3222 3992
t 3689 3222 2121
t 4867 3612 5101
t 3690 3612 3533
t 3613 3691 5433
t 4655 4499 4733
t 2317 3614 4238
t 3926 774 3692
t 1277 1199 3771
t 3604 32 3693
t 3694 1538 2514
t 3304 2436 3694
t 4241 1182 2665
t 3851 146 1027
t 636 3462 4007
t 3696 3462 692
t 3619 3697 3846
t 3541 3463 3697
t 1295 3621 3698
t 1139 1607 3698
t 1607 2886 3699
t 2340 3620 3855
t 823 2659 4999
t 970 1516 3700
t 945 789 3701
t 3701 789 711
t 2484 3702 3858
t 37 2483 5496
t 3596 3518 3703
t 1699 2302 3781
t 3704 3325 4094
t 2322 206 4643
t 3705 1245 3275
t 3393 3431 3983
t 2845 1986 3706
t 3340 3706 3859
t 3250 3562 4877
t 687 3707 3874
t 2347 3474 3787
t 3552 3475 3708
t 3709 1130 1286
t 3709 1286 1442
t 96 4178 5321
t 1136 3710 5321
t 3580 2524 3711
t 3711 2524 2290
t 3634 3712 3765
t 5216 367 5372
t 2777 3167 3713
t 3713 3167 3309
t 3870 2882 5932
t 657 3740 5195
t 3013 1597 4822
t 3496 1645 3715
t 1074 918 3716
t 5356 461 5434
t 3483 4627 4700
t 4783 2022 3717
t 3718 3562 3785
t 3161 1623 3718
t 3485 3407 3719
t 2469 2255 3719
t 3424 4077 5124
t 2446 2212 3720
t 2029 5332 5410
t 3721 2029 1873
t 2930 3008 3722
t 3554 2318 3722
t 1416 2129 4035
t 5719 3723 2129
t 3109 1806 3724
t 404 560 5681
t 4932 70 5636
t 3881 3803 4448
t 5275 3406 5686
t 3102 63 5531
t 4117 895 2402
t 3727 2402 193
t 4586 4169 5623
t 1179 1257 3728
t 2245 2323 3885
t 1913 899 4096
t 1645 3496 3730
t 3730 3496 518
t 3274 3508 3731
t 3664 3594 3731
t 3380 2756 3732
t 3732 2756 1113
t 3683 3880 4192
t 3683 3137 3880
t 1302 685 3734
t 3734 685 1863
t 3969 2358 5951
t 3304 527 3735
t 3736 4647 5514
t 2992 3555 4983
t 3804 1612 5288
t 1311 1768 3971
t 4573 1941 3738
t 3738 1379 4116
t 3844 2101 3688
t 335 179 3902
t 3740 657 3714
t 5778 2190 166
t 3741 1504 2577
t 1348 45 4635
t 5420 1469 3742
t 351 4874 5885
t 3665 3821 3977
t 3743 3665 1176
t 3744 2687 2921
t 2309 1794 3744
t 3667 2867 3745
t 2150 3745 4542
t 1633 3746 4207
t 3746 1633 3824
t 5581 3747 3513
t 3513 3591 5581
t 1382 3528 5488
t 3670 3748 5847
t 4055 3749 629
t 4217 1089 5884
t 3750 2806 3965
t 975 3360 3750
t 4612 3584 4690
t 355 277 3829
t 1080 2298 3752
t 3752 2298 1128
t 475 3051 3753
t 586 2339 3753
t 544 3754 3988
t 5024 269 5352
t 3755 1818 3677
t 1974 1808 3755
t 103 3108 3756
t 2640 3756 5793
t 3679 3757 5293
t 4123 3835 4279
t 3758 2675 3680
t 3611 496 3758
t 3681 3603 3759
t 3759 402 3837
t 1116 2445 5792
t 3292 1046 5792
t 3137 3683 4270
t 2353 3539 5292
t 3840 3762 5616
t 720 3840 5461
t 5403 4779 2174
t 3841 3763 2174
t 5589 1976 3608
t 991 3266 5897
t 3555 3736 4983
t 3687 445 5514
t 3895 3739 4285
t 3766 1945 3844
t 2910 3134 3767
t 1903 1825 3767
t 3143 2897 3853
t 3768 3690 5179
t 2627 3452 3769
t 3686 3691 3769
t 3614 3692 4238
t 3692 774 4238
t 1199 3693 3771
t 1277 3771 4852
t 3436 954 3850
t 3772 954 1383
t 15 792 5953
t 3929 3696 4085
t 3774 406 3696
t 692 848 3774
t 3775 3541 3619
t 3775 3455 4789
t 3777 3776 3822
t 3777 3620 4649
t 515 3776 3854
t 1607 3699 3900
t 3778 3856 4246
t 5995 3310 744
t 477 3311 5573
t 4741 3779 3311
t 5078 3416 5156
t 3780 3416 534
t 2302 3703 3781
t 3781 3703 1362
t 362 3782 4328
t 3005 3782 4016
t 2649 2571 3783
t 3783 2571 1479
t 2380 3674 3784
t 1002 3784 3830
t 3785 2556 3718
t 3707 3785 3874
t 3553 3630 3786
t 2144 1364 3865
t 3474 3708 3787
t 1402 1447 3787
t 3788 2722 3034
t 1370 18 3788
t 3063 3478 3921
t 3642 3658 3789
t 3018 2074 3790
t 4623 3790 2074
t 3557 1560 4493
t 3791 1560 3075
t 3740 3714 5180
t 3792 3714 10
t 3793 4027 4610
t 2858 3248 3793
t 3067 3561 4028
t 3483 3794 3872
t 5018 3458 3795
t 4263 4107 5174
t 3562 3718 3796
t 3796 3718 1623
t 2859 3251 3797
t 132 3797 5976
t 3070 3580 3798
t 601 1540 3798
t 4216 2332 4864
t 236 158 5149
t 212 3800 5047
t 1630 212 5047
t 2734 2987 3801
t 339 1420 3801
t 379 2476 4693
t 571 649 3802
t 3335 3803 4162
t 3881 3725 3959
t 4486 119 3804
t 1690 1612 3804
t 1129 1466 3805
t 5287 3649 3805
t 37 3962 5603
t 3472 3625 3806
t 3807 899 3729
t 2323 2401 3807
t 1177 3574 3808
t 3418 3637 4561
t 1209 2651 3887
t 3809 2651 1834
t 2990 1066 3810
t 1065 1299 3810
t 1884 3811 5758
t 2040 1884 5758
t 3812 1969 2281
t 361 3812 3968
t 681 603 4150
t 3280 263 3813
t 679 3814 4155
t 601 3633 3814
t 3815 1378 1456
t 1534 1233 3815
t 1707 1691 3816
t 3816 3972 4206
t 3817 410 3661
t 566 488 4051
t 3359 1410 5258
t 777 3896 5414
t 1816 3897 5114
t 5036 1931 5114
t 1313 3820 4210
t 4990 40 5108
t 3821 1176 3899
t 3665 3743 3821
t 3620 3777 3822
t 3933 1607 4524
t 4736 2633 4970
t 2809 2243 4814
t 5035 1945 5113
t 254 3746 4285
t 291 369 4605
t 4552 3825 4630
t 236 3748 3826
t 3826 3748 3670
t 3827 3509 4289
t 5225 39 84
t 352 274 4374
t 3828 274 3906
t 4690 3751 5470
t 3829 3751 3907
t 3784 2532 3830
t 612 378 3884
t 2027 4834 5910
t 475 3753 4454
t 1049 127 5535
t 659 3754 3832
t 1964 2042 3833
t 3911 3833 2042
t 5858 3030 2718
t 3834 2718 1425
t 4069 3835 3445
t 169 4123 4164
t 3836 2199 2988
t 2832 2754 3836
t 187 3759 3837
t 402 480 3837
t 1149 759 5008
t 3891 238 5874
t 2591 5362 5862
t 5370 4348 3802
t 720 3762 3840
t 3918 3840 5616
t 3841 2174 1770
t 436 3763 3841
t 2522 3535 3920
t 4310 1069 4315
t 3556 3789 3921
t 3843 3789 5436
t 3844 3688 3766
t 1945 2101 3844
t 2277 2355 3845
t 3923 3845 2355
t 3697 3385 3846
t 3846 3385 3307
t 3188 3847 5246
t 3847 3188 1274
t 2781 306 4550
t 4160 696 4394
t 4683 3147 1904
t 3927 3849 4005
t 954 3772 3850
t 915 1929 3850
t 3851 1027 3695
t 1807 146 4319
t 874 3852 3930
t 3852 874 172
t 3768 3853 5101
t 2975 249 3853
t 3854 3776 3777
t 3666 3854 4649
t 3855 3620 3699
t 2886 2808 3855
t 3544 3856 4908
t 3778 3295 3856
t 3623 3857 4819
t 5521 5339 5958
t 1178 2484 3858
t 2094 866 3858
t 3628 3550 3859
t 3859 3550 1050
t 3860 4406 5895
t 1779 1701 5818
t 551 1557 3861
t 3861 1557 395
t 3862 2302 3078
t 738 3862 5777
t 4406 128 5601
t 2155 2077 3863
t 1636 3786 3864
t 3864 1364 3942
t 1364 3786 3865
t 3865 3786 3630
t 2488 2410 5477
t 4111 2020 5709
t 3867 5427 5428
t 5427 2552 5428
t 4257 3400 4335
t 3868 3400 2829
t 3198 3120 3947
t 3869 3120 2999
t 1361 2882 3870
t 5855 5180 3792
t 3248 2858 3871
t 3638 787 3871
t 3717 3483 4783
t 3794 1944 3872
t 3614 3536 3951
t 363 285 4628
t 3562 3250 3874
t 3492 2019 3960
t 2802 4361 5279
t 999 3875 3953
t 2283 2862 3876
t 2862 4491 4569
t 3877 4579 4837
t 5227 3904 2176
t 3476 3878 4983
t 3476 1474 4258
t 1108 4148 4694
t 1272 2987 3879
t 5316 493 5394
t 3880 493 3733
t 56 3803 4333
t 4448 3335 3413
t 3648 3581 5840
t 3581 4518 5840
t 1782 2558 4664
t 5365 1544 427
t 3830 3884 5728
t 5911 2454 5988
t 3885 1445 2766
t 2481 2245 3885
t 2780 3482 3886
t 3170 3886 4510
t 2651 3809 3887
t 4901 4355 3887
t 2756 3380 3888
t 3888 1007 5174
t 3889 2977 3967
t 2053 2209 4614
t 3890 1758 2281
t 1969 1813 3890
t 1642 2280 4437
t 238 3891 4125
t 5606 4155 289
t 854 230 5011
t 3737 3893 5288
t 2002 3737 5288
t 2253 2721 4128
t 684 1301 4050
t 3746 3824 4285
t 3895 3824 3766
t 3896 777 345
t 1410 3818 5258
t 1816 5114 5192
t 3454 3819 3897
t 5153 3898 5499
t 5030 195 5186
t 3821 3899 3977
t 4757 4445 5031
t 3699 3822 3900
t 3776 515 3900
t 1916 2072 3901
t 3901 4464 4525
t 3902 3739 3980
t 3739 3688 3980
t 3928 1561 5360
t 4084 3903 330
t 3684 2904 5227
t 2162 3904 4528
t 3705 3275 3983
t 4451 3905 4529
t 1912 3828 3906
t 274 2806 3906
t 3907 355 3829
t 3751 34 3907
t 3908 2380 3784
t 3908 3784 1548
t 3909 1715 4143
t 65 701 3909
t 5817 49 5338
t 3676 4755 4790
t 3599 3911 4625
t 2822 3833 3911
t 3912 2209 3889
t 4825 3577 3499
t 3991 3913 4279
t 3913 3757 3679
t 2754 3845 3914
t 2199 3914 3923
t 3759 3150 3915
t 793 714 3915
t 3436 3916 4852
t 3280 603 3916
t 14 137 3995
t 3917 137 2594
t 1110 1773 3918
t 3918 1773 3840
t 1692 1380 5442
t 542 3919 4153
t 3535 3842 3920
t 3998 962 1040
t 3789 3843 3921
t 19 3921 4968
t 4078 3257 3179
t 3179 3335 4078
t 4781 3144 4859
t 3914 3845 3923
t 2994 2838 3924
t 2277 2448 3924
t 3374 3925 4081
t 1940 3925 4237
t 3692 3951 4004
t 852 774 4185
t 1383 1461 4162
t 3849 3927 4605
t 4473 4395 4551
t 2497 1561 5257
t 3929 3462 3696
t 4007 792 1105
t 3930 12 874
t 68 3930 5703
t 4087 3229 5796
t 3931 3229 3307
t 1607 4056 4524
t 4212 593 3978
t 3933 3464 3588
t 1451 1607 3933
t 4674 3217 4752
t 5185 5142 5419
t 5054 1023 3935
t 3935 1023 399
t 2328 2406 3936
t 1937 1859 3936
t 3859 3706 3937
t 3937 3706 1986
t 1857 128 3938
t 3860 3938 4406
t 231 3939 4251
t 5157 1488 231
t 1050 3940 3986
t 3472 2792 3940
t 3091 3863 5601
t 1921 3941 5909
t 2000 1208 3942
t 3942 1208 3864
t 3943 2144 3865
t 3943 3865 1988
t 3866 3944 5399
t 3086 4022 5020
t 3564 3945 4500
t 4725 3798 1384
t 2630 4024 4077
t 4024 2864 5061
t 3120 3869 3947
t 3309 3167 3947
t 2190 2882 3948
t 3948 2882 1205
t 3236 1021 4483
t 3248 3871 3949
t 1866 3950 5435
t 3457 3950 4939
t 3873 3951 4029
t 3926 3692 4004
t 4955 4108 5041
t 4885 3952 4955
t 3953 2568 3113
t 921 999 3953
t 1892 3409 3954
t 3954 3409 4110
t 3799 4033 4915
t 4267 3955 5786
t 2396 5217 5271
t 1851 915 4492
t 3957 2129 3723
t 1194 2866 4113
t 2981 3293 3958
t 482 326 5448
t 3959 3803 3881
t 3803 3959 4333
t 687 3874 4261
t 3250 3016 3960
t 2536 2870 4273
t 3961 87 4403
t 3962 37 3806
t 1986 2845 3962
t 3963 521 5597
t 3470 2244 5597
t 3326 2924 3964
t 3964 2924 2690
t 3965 975 3750
t 2806 3653 3965
t 4497 2600 5096
t 441 4940 5486
t 3912 3889 5215
t 2977 3384 3967
t 3812 1687 3968
t 4505 3968 4748
t 1928 3694 3969
t 3969 3694 2436
t 3219 3141 3970
t 3970 3141 4048
t 1768 3737 3971
t 3971 3737 2002
t 3816 1691 3972
t 3972 1691 606
t 3130 3973 5965
t 2752 3973 4167
t 5386 2684 1997
t 1643 2883 4598
t 3975 2388 4131
t 2388 2466 4131
t 1646 689 5930
t 533 4054 5776
t 1565 2145 4523
t 3587 3665 4875
t 4010 3978 593
t 1607 3900 4056
t 3979 1916 1448
t 3996 3979 1448
t 4947 2440 5025
t 335 3902 5259
t 4084 330 4215
t 3981 1344 4059
t 5693 3670 5847
t 3982 3748 236
t 3081 3983 5807
t 3353 3081 5807
t 3984 2806 3750
t 1912 3906 3984
t 1369 3985 4800
t 1057 979 3985
t 2926 2688 3986
t 1679 2089 3986
t 4143 3079 4376
t 3987 2923 4688
t 3754 659 3988
t 3988 659 581
t 1 3521 3989
t 2588 79 3989
t 3601 5293 5371
t 2365 2443 4747
t 3289 3211 4279
t 3991 3757 3913
t 3222 3689 3992
t 4235 4079 4313
t 3993 402 3915
t 714 558 3993
t 3460 759 3994
t 4618 525 4696
t 137 3917 3995
t 3995 3917 2984
t 2908 2986 3996
t 3996 2986 3979
t 3500 3997 4740
t 2088 1458 3997
t 2522 3920 3998
t 884 962 3998
t 601 3711 3999
t 3999 3711 2290
t 2023 4000 4156
t 4000 2023 3922
t 4001 2676 2910
t 3222 2520 4001
t 1200 2120 4080
t 2120 1122 4080
t 1550 3847 4003
t 338 4003 5517
t 3926 4004 4185
t 4004 3951 4419
t 4605 3927 5335
t 4006 1539 4618
t 5438 5360 5516
t 3462 3929 4007
t 3773 792 4007
t 4008 12 3930
t 3055 3228 4008
t 4243 4165 4460
t 4009 1498 2909
t 4088 905 3932
t 3978 4010 4056
t 1660 3195 4011
t 422 2700 4011
t 5929 4012 85
t 1875 4012 5656
t 5131 192 5183
t 867 1101 4013
t 3728 3468 4922
t 3624 1022 4014
t 2298 3547 4015
t 4015 1752 4560
t 3247 3559 4016
t 4016 3782 4963
t 3230 1566 4017
t 4017 1566 161
t 2626 2401 4018
t 2013 4018 4807
t 2768 4175 4253
t 4097 3574 4175
t 1286 1130 5388
t 3631 2795 4020
t 1130 3709 4098
t 1442 1676 4021
t 5632 3944 5786
t 2410 4022 5477
t 4023 3070 1354
t 4023 1354 3410
t 3946 4024 5061
t 2630 2708 4024
t 4992 4025 1248
t 3354 2763 4680
t 4026 3386 3636
t 1800 1722 4026
t 1013 3793 4610
t 3793 3248 4105
t 3561 3794 4028
t 2801 3032 4700
t 285 3873 4029
t 3951 3536 4029
t 2704 3570 5677
t 4565 4030 5189
t 4109 4031 1233
t 4187 2393 4439
t 1430 3954 4032
t 4110 4032 3954
t 4111 4033 2020
t 3799 5149 5720
t 4034 2786 3956
t 4102 602 4336
t 2129 3957 4035
t 4035 3957 4113
t 4036 2981 3958
t 4036 3958 3059
t 3142 4115 5582
t 357 123 5967
t 3348 2409 4038
t 4038 2409 1379
t 4039 1076 2948
t 1051 1310 4351
t 5446 467 5757
t 4196 2582 2426
t 4041 2175 2799
t 5055 3183 2233
t 3652 4019 4042
t 4042 4019 2768
t 2691 3575 4043
t 3898 2962 5499
t 4122 1533 3342
t 103 1262 4926
t 4242 325 4709
t 325 3384 4553
t 4592 911 4904
t 439 4583 4739
t 1564 4047 4203
t 4047 1564 185
t 46 4048 5247
t 3970 4048 5891
t 1378 3815 4127
t 4031 2237 5063
t 4050 1301 3894
t 4050 1453 5821
t 4051 257 569
t 1017 566 4546
t 5 3074 4052
t 1841 1919 4052
t 4053 2584 3975
t 4053 4209 4287
t 533 3976 4054
t 1724 1646 5930
t 1635 2493 4835
t 3749 4055 4685
t 3900 3978 4056
t 3932 4056 4088
t 4213 4057 4291
t 4057 2986 4135
t 5925 3669 5812
t 4390 2257 4957
t 4059 1617 1539
t 4059 1539 3981
t 2670 3538 4060
t 2514 1538 4060
t 4061 2925 3393
t 3983 3081 4061
t 4140 946 2885
t 975 2181 4062
t 3271 2264 4792
t 355 4063 4558
t 3883 2558 4064
t 1782 1704 4064
t 4532 4065 222
t 4221 3235 4532
t 112 1562 5268
t 5268 1994 5879
t 937 3534 4067
t 1015 2666 4067
t 3421 3990 4747
t 3601 4068 5293
t 3757 4069 5293
t 4069 3757 3835
t 2831 2909 4070
t 4070 2909 5718
t 172 4071 4476
t 870 172 4476
t 603 3813 4072
t 4072 3813 341
t 1861 2828 4073
t 4307 4073 5329
t 4074 2908 3996
t 917 1526 4074
t 685 1302 4818
t 5598 1231 202
t 286 130 4076
t 3764 4076 5589
t 4024 3946 4077
t 3789 3424 5436
t 4000 4078 4156
t 5150 4078 5228
t 2682 3992 4711
t 3767 1825 4079
t 1122 4002 4080
t 1652 1044 4080
t 650 3374 4081
t 3174 1606 4081
t 696 3848 4394
t 2600 1319 4940
t 5438 4540 5594
t 5569 4540 447
t 3981 4006 4137
t 5594 4395 4473
t 4163 4085 3773
t 4085 4007 3929
t 4435 3445 3835
t 3211 4086 4279
t 1583 1661 4087
t 1739 2441 4087
t 4056 4010 4088
t 4088 4010 905
t 704 3130 4089
t 470 2778 5965
t 4921 2304 5077
t 2304 1837 5077
t 477 3727 5054
t 193 894 4091
t 4092 3546 3572
t 2484 4092 5496
t 4093 2491 1177
t 709 2702 4093
t 4643 4094 1935
t 3325 3481 4094
t 4095 395 1409
t 3939 161 4095
t 899 3807 4096
t 4096 3807 2626
t 2768 4019 4175
t 3652 3574 4097
t 3709 4021 4098
t 4098 4021 3631
t 2378 1870 4099
t 4099 1870 1792
t 4345 2852 1630
t 1214 3632 5047
t 3332 3488 4101
t 4101 3488 3189
t 602 4102 5061
t 524 446 4336
t 2607 2999 4103
t 2061 2652 4259
t 75 969 4961
t 4104 969 3442
t 1489 4027 4105
t 3248 3404 4105
t 4106 1152 4418
t 1164 4106 4340
t 5174 1085 5564
t 4419 3873 5330
t 1534 2236 5917
t 2392 3952 4885
t 2724 2646 4673
t 4109 2646 4031
t 3409 1742 4110
t 4110 1742 4032
t 3955 4111 5632
t 4111 3955 4033
t 3199 4112 4931
t 4112 824 4735
t 2285 4191 4457
t 2285 4035 4191
t 326 3958 4114
t 4114 3958 3293
t 4037 4115 5967
t 4115 4037 3123
t 1379 1535 4116
t 4116 1535 2565
t 4117 2402 3727
t 5495 895 5573
t 4118 2142 4560
t 2504 2738 4118
t 2253 3548 4119
t 116 1297 4119
t 1645 3730 4120
t 3163 2035 4120
t 2650 2806 4121
t 274 2261 4121
t 4044 4926 5004
t 1581 1533 4122
t 4086 4123 4279
t 169 247 4123
t 1602 4124 5455
t 4124 1602 464
t 2280 706 4125
t 4125 706 316
t 3297 3063 4126
t 3529 1614 4126
t 2712 2704 5994
t 5831 1378 5444
t 2721 3894 4128
t 1386 4128 5512
t 4129 566 4051
t 4051 569 4546
t 4368 2684 4996
t 5230 83 5927
t 4053 4131 4209
t 4053 3975 4131
t 5184 5106 5545
t 1412 143 4132
t 4133 3353 4211
t 942 786 4211
t 4134 905 4446
t 671 47 4446
t 2072 4057 4135
t 4135 2986 4152
t 4136 44 3087
t 3009 513 4136
t 408 3981 4137
t 4006 4084 4215
t 2254 2332 4138
t 1616 1460 4359
t 3749 3509 4139
t 1089 4139 5884
t 4140 2885 4062
t 2501 946 4140
t 3006 4141 4378
t 4141 3006 2180
t 2143 2299 4142
t 2716 1206 4142
t 3079 2923 4376
t 1637 65 4376
t 4144 4222 5112
t 5802 4144 5879
t 4614 2209 4692
t 3499 4146 4825
t 4381 3149 4225
t 1963 4147 5161
t 1108 3879 4148
t 4148 3879 5718
t 481 1027 4149
t 4149 1027 146
t 603 4072 4150
t 449 1121 4150
t 2672 2750 4151
t 2906 407 4151
t 2986 2908 4230
t 2072 4135 4152
t 763 3578 4153
t 4153 3578 2515
t 1343 3565 5749
t 2517 572 5749
t 2829 3400 4360
t 1540 679 4257
t 4156 3335 4162
t 2023 4156 4162
t 3689 4079 4157
t 4235 4157 4079
t 2442 2598 4158
t 1652 1278 4158
t 3920 3842 4159
t 4237 1069 1940
t 2157 4160 4394
t 4160 2157 2099
t 110 3225 5954
t 213 4161 5979
t 4708 369 291
t 4163 3773 4007
t 4163 4007 4085
t 4123 4086 4164
t 3306 4164 4591
t 4460 4165 4772
t 1973 1498 4616
t 4166 515 4244
t 2762 593 4290
t 3973 3130 4167
t 4167 3130 5888
t 744 3778 5995
t 3544 3466 4168
t 243 1803 4169
t 4820 321 5027
t 476 2426 4170
t 2328 4170 5418
t 1021 3949 4405
t 2929 3007 4171
t 1779 2615 4172
t 3415 1857 4172
t 317 309 4173
t 2649 4173 4835
t 4174 2069 4876
t 4654 4174 4876
t 3652 4097 4175
t 1177 2491 4175
t 4176 1676 2338
t 2616 1754 4176
t 4177 1636 4099
t 1792 1558 4177
t 4022 3866 5477
t 314 1786 5399
t 3254 3345 4179
t 3111 3148 4179
t 212 3878 4180
t 4180 3878 4258
t 4103 4181 4836
t 4181 2061 4259
t 2414 3038 4182
t 2736 2658 5624
t 3548 1531 4183
t 4128 3660 4183
t 3504 4184 4262
t 4184 3504 3270
t 774 3926 4185
t 4263 462 5408
t 1234 4174 4420
t 766 2236 4186
t 2646 2724 4439
t 930 1788 4886
t 4188 994 3097
t 1939 1970 4188
t 1630 4100 4345
t 2098 3877 4189
t 1058 4190 5165
t 4190 1058 3112
t 4035 4113 4191
t 4191 4113 2656
t 3761 3683 4192
t 3880 3733 4303
t 3435 4193 5270
t 3142 3045 5890
t 985 2671 4194
t 1843 2593 4194
t 973 2246 4195
t 192 4195 5495
t 4196 2426 4040
t 2689 2582 4196
t 5441 3626 5751
t 4197 3626 1609
t 4198 319 4299
t 664 241 4377
t 5291 3196 5369
t 2651 2728 4199
t 1222 961 4200
t 1028 638 5627
t 169 4164 4201
t 4201 4164 3306
t 4202 1395 1680
t 2359 1083 4202
t 5506 3644 5684
t 3216 3098 4203
t 4257 4155 5685
t 289 3892 5606
t 5444 4127 5522
t 4205 4049 4283
t 1464 2331 4206
t 4206 2331 1457
t 2421 101 4207
t 1633 4207 4760
